<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,siblings_id,has_sibling,siblings_n,sex,ethnicity,age,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,unp_interview,unp_agg,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,vio_agg,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,ses_interview,ses_school,ses_agg,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0243,wjms,HH,wjms,pe_p1_2018,sibling_000,0,525,2,6,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,3,3,3,4,3,1,4,3,2,5,2,1.1673497745730783,1.396154481145949,5,2,3,3,1,2,5,2.4285714285714284,3,3,3,0.5630559515429134,4,4,4,4,2,3,5,3.5,0,0,0,1,0,49.5307693481445,1,-0.5069322064626672,-0.5,-0.5041884782880622,31,948.9375,1186.6875,316.80000000000007,29,1278.6875,1120.625,-173.23076923076928,2,3,2,1,3,0.7333333333333333,3,3,3,0,3,0.8
p0244,wjms,BM,wjms,pe_p2_2018,sibling_000,0,525,1,3,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,10,4,3,2,2,3,3,2.5,2,6,3,1.5531673090277165,1.2867320137274987,4,1,4,1,1,1,2,1.4285714285714286,3,2,2.5,-0.2794734473583471,4,4,4,4,2,2,2,3.3333333333333335,1,0,1,0,1,24.7125282287598,1,-1.1326421798024944,-0.5,-0.8272778847115508,24,703.875,725.1875,-16.886363636363626,30,1523.5,1333,-57.994505494505574,2,0,0,2,1,0.3333333333333333,2,2,2,2,2,0.6666666666666666
p0245,wjms,MK,wjms,pe_p1_2018,sibling_000,0,525,1,1,13,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,3,3,4,3,2.8333333333333335,1,2,2,0.2951456824331325,0.7541202037675807,5,2,4,2,2,2,3,2,1,2,1.5,-0.24646078178416175,3,3,4,2,2,2,4,2.6666666666666665,0,0,0,0,2.5,33.76022243499755,0,0.1177423623185716,0.5,-0.346370259049981,30,1823.0625,2462.125,411.3296703296703,30,1473.9375,1867.4375,217.75897435897423,1,3,1,3,3,0.7333333333333333,2,3,2,3,1,0.7333333333333333
p0246,wjms,AG,wjms,wi_p3_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,3,1,1,1,1.5,1,2,1,2,1,1,2,2,1,1,2,2,1,2,5,3,4,3,1,2,2,2.5,2,2,5,1.2136919683345349,1.081325651350895,3,2,3,2,2,4,2,2.5714285714285716,5,1,3,0.6585043661749529,2,4,5,5,3,3,5,3.6666666666666665,1,0,1,0,2,25.2442760467529,1,-0.559221334132245,-0.5,-0.44121475711504565,19,1183.6875,1373.25,467.75,24,671.75,620.875,-88.54999999999995,0,3,2,1,0,0.4,0,0,1,1,1,0.2
p0247,wjms,BM,wjms,pe_p4_2018,sibling_000,0,525,1,1,14,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,1,1,1,1,2,2,1,2,6,5,1,1,1,1,3,1.3333333333333333,2,2,2,0.6117945697718495,-0.08289234748390573,4,2,3,1,1,2,1,1.7142857142857142,1,3,2,-0.26296711457125455,5,5,5,5,2,2,1,4,0,0,0,0,1.5,34.829345703125,0,-0.37995245990561566,0.5,0.1269645266942889,30,1810.625,1534.3125,52.42857142857156,30,1621.375,2070.25,316.49743589743593,2,3,1,1,2,0.6,3,3,2,2,3,0.8666666666666667
p0248,wjms,HH,wjms,ca_p3_2018,sibling_000,0,525,1,6,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,NA,1,1,1,1,2,2,2,2,2,5,3,5,3,3,2,5,3.5,2,6,2,1.3525348428401547,1.8510735236415414,4,2,2,2,1,3,2,2.2857142857142856,2,1,1.5,-0.05556395252008334,4,3,5,2,1,1,4,2.6666666666666665,0,1,1,0,0,41.7946262359619,1,-0.8728750733020506,-0.5,-1.0597559150248883,29,1000.125,1531.8125,322.1151515151515,29,932.4375,1010.125,202.61538461538464,2,1,3,3,2,0.7333333333333333,3,3,3,3,3,1
p0249,wjms,AG,wjms,ca_p3_2018,sibling_000,0,525,2,1,14,0,0,1,0,0,1,0,2,1,3,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,5,3,4,2,4,3,1,2.8333333333333335,2,5,3,1.3679822407606401,1.403261476947292,4,3,4,1,1,1,2,1.7142857142857142,4,1,2.5,-0.08857661809426869,3,5,5,5,1,1,2,3.3333333333333335,0,0,0,0,1,41.978969573974595,0,-0.3158875057541611,0.5,-0.18059501831053104,25,1807.1875,2923.875,614.9560439560439,31,2058.6875,2352.25,750.757142857143,1,1,2,3,2,0.6,1,1,0,1,1,0.26666666666666666
p0250,wjms,MJ,wjms,pe_p7_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,1,0,3,1,1,1,1.5,1,1,1,2,1,2,1,1,1,2,2,2,1,2,8,5,1,1,1,2,1,1.1666666666666667,0,0,4,0.009391590935386404,-0.5616780509432808,5,2,4,1,1,2,3,1.7142857142857142,1,1,1,-0.6117481075252262,5,5,5,5,2,2,1,4,0,0,0,0,3,52.07150650024415,0,1.2580550298525526,0.5,0.75538931370288,32,1564.5625,1971,183.63750000000005,30,1047.5625,1595.1875,514.9333333333334,2,3,3,3,2,0.8666666666666667,3,3,1,2,2,0.7333333333333333
p0251,wjms,HH,wjms,ca_p4_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,3,4,5,5,5,5,4.5,3,6,7,2.6723460611166803,3.3353899742583137,2,1,3,1,1,4,3,2.4285714285714284,5,3,4,0.911836944496885,2,2,2,2,1,1,3,1.6666666666666667,1,1,1,0,1,44.01079940795895,1,-0.21977583568860448,-0.5,-1.3074003967451546,26,1496.875,1146.4375,-64.41666666666652,25,993.1875,1093.125,145.88888888888891,1,3,2,1,3,0.6666666666666666,2,3,0,1,0,0.4
p0252,wjms,HH,wjms,mo_p1_2018,wjms_sibling_020,1,3,2,1,15,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,8,5,1,2,1,2,1,1.3333333333333333,1,9,5,2.1933385588653516,0.8740525577776734,2,1,4,1,1,1,5,2.142857142857143,2,1,1.5,-0.15101236715212255,5,5,5,5,4,4,1,4.666666666666667,1,0,1,0,1,27.9387016296387,1,-0.9800344622204051,-0.5,-0.10445325375952819,20,870.3125,868.625,99.86111111111109,27,630.125,619.375,-21,0,3,3,2,1,0.6,3,3,3,2,2,0.8666666666666667
p0253,wjms,HH,wjms,ca_p4_2018,sibling_000,0,525,2,3,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,6,5,1,2,1,1,1,1.1666666666666667,2,3,5,1.398877036601611,0.2790579812726388,5,1,5,1,1,1,1,1,4,1,2.5,-0.5658186912544649,5,5,5,5,5,4,1,4.833333333333333,1,0,1,0,1.5,52.8787117004395,1,0.47383690798872663,-0.5,0.5363618973204552,28,1101.375,1729.25,953.775641025641,30,1590.6875,2597.125,335.4835164835165,3,3,3,2,2,0.8666666666666667,3,3,3,1,3,0.8666666666666667
p0254,wjms,MJ,wjms,mo_p5_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,2,2,2,1,1.6666666666666667,0,0,0,-0.7931382738148606,-0.7043957352917302,4,2,4,1,2,2,2,1.8571428571428572,1,2,1.5,-0.341909196416201,4,4,4,5,5,4,2,4.333333333333333,0,0,0,0,2.5,53.55902671813965,0,1.0542854296198148,0.5,0.8432818019796565,21,589.1875,683.9375,62.33333333333337,27,999.6875,1355.625,204.3636363636365,1,3,2,2,0,0.5333333333333333,1,3,2,2,3,0.7333333333333333
p0255,wjms,MJ,wjms,mo_p5_2018,sibling_000,0,525,1,NA,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,5,5,2,3,3,2,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,5,1,3,2,2,1,4,2,2,1,1.5,-0.24646078178416175,5,5,5,5,4,4,1,4.666666666666667,1,0,1,0,1.5,30.6978721618652,1,-0.5753836004669648,-0.5,0.05079184322582919,32,1142.625,1409.25,266.625,31,931.0625,1377,391.5528846153845,3,3,2,1,3,0.8,3,1,0,0,3,0.4666666666666667
p0256,wjms,MJ,wjms,pe_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,5,5,1,2,2,1,5,2,2,4,2,0.9821647063060022,0.598366335221125,5,1,4,1,1,2,2,1.4285714285714286,3,1,2,-0.45386394383533296,4,5,4,5,1,2,2,3.5,0,1,0,0,2,47.9078941345215,1,0.5128360536028,-0.5,-0.11295238465800432,30,981.75,1265.5,163.16483516483527,27,1118.9375,1048.3125,197.26666666666677,3,3,3,1,3,0.8666666666666667,3,3,3,3,2,0.9333333333333333
p0257,wjms,MJ,wjms,ca_p1_2018,sibling_000,0,525,2,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,7,3,5,4,4,2,5,3.8333333333333335,3,4,5,1.9007109922074044,2.411337897664443,5,2,3,2,1,2,2,1.8571428571428572,3,NA,3,0.18126229301475652,4,4,3,3,2,2,3,3,0,0,0,0,1.5,34.243734359741204,0,-0.40765364003425836,0.5,-0.38187037093677156,30,1205.625,2024.8125,754.5435897435898,31,1295,1342.875,-104.71428571428578,2,3,3,2,2,0.8,3,3,2,2,2,0.8
p0259,wjms,MK,wjms,wi_p4_2018,sibling_000,0,525,1,6,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,4,1,3,2,2,3,2.1666666666666665,1,2,0,-0.10611924994199098,0.05416800530643136,3,4,3,4,3,3,4,3.4285714285714284,7,5,6,2.277537832829103,4,4,4,3,2,3,3,3.3333333333333335,1,1,1,0,1,26.7107057571411,1,-1.0381223651369167,-0.5,-0.7910151723792179,20,695.5,726.375,168.55555555555554,31,1847.625,1691.0625,73.98571428571427,1,3,2,3,0,0.6,0,3,2,1,1,0.4666666666666667
p0260,wjms,BM,wjms,wi_p7_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,5,2,1,1,1,2,1.3333333333333333,1,5,2,0.8507008872343613,0.06166271067896906,4,2,3,1,1,2,1,1.7142857142857142,2,1,1.5,-0.43735761104824034,5,5,5,3,1,1,3,3.3333333333333335,0,0,1,0,1.5,34.33167266845705,1,-0.40349389320307477,-0.5,-0.5475387140612571,31,1526,2110.6875,524.4285714285716,28,2198.5625,1890.875,-67.91666666666674,3,3,3,3,3,1,3,3,3,3,3,1
p0261,wjms,AG,wjms,wi_p4_2018,wjms_sibling_320,1,2,1,6,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,2,1,1,1,2,1,2,2,2,5,3,2,3,4,2,5,3.1666666666666665,0,0,1,-0.5925058076272989,0.4456082719403844,5,1,5,1,1,1,1,1,3,2,2.5,-0.5658186912544649,5,5,5,5,4,3,1,4.5,0,0,1,0,1,51.822475433349595,1,0.14973996541521278,-0.5,0.24595237428887717,30,1124.375,1620.9375,451.7857142857142,29,1265.3125,1246.1875,67.61538461538476,3,3,3,0,1,0.6666666666666666,2,3,3,3,1,0.8
p0263,wjms,MJ,wjms,pe_p7_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,4,4,1,3,5,2,5,3,2,5,0,0.7660848421979549,1.1533610872571085,3,3,4,2,1,4,2,2.4285714285714284,3,1,2,0.21427495858894174,5,5,5,5,1,1,3,3.6666666666666665,0,0,1,0,3,45.4062538146973,1,0.9427685052125286,-0.5,0.13502659146307397,29,1130.125,1529.1875,431.60227272727275,30,1318,1303.625,230.3296703296703,3,3,3,2,2,0.8666666666666667,1,3,3,3,0,0.6666666666666666
p0264,wjms,MK,wjms,pe_p7_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,1,2,2,1,2,2,13,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,5,1,5,1,1,1,1,1,1,1,1,-1.0889901806854225,5,5,5,5,4,2,1,4.333333333333333,0,0,0,0,3,59.92891120910645,0,1.6297339353979174,0.5,1.0640537501783829,31,1126.75,1603.5,383.0523809523809,27,1208.4375,963.1875,293.60909090909104,2,3,1,2,2,0.6666666666666666,3,3,3,3,3,1
p0265,wjms,MJ,wjms,pe_p3_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,13,5,1,3,1,2,3,1.8333333333333333,1,3,1,0.27969828451264706,0.05903523903105831,4,3,2,2,1,3,2,2.4285714285714284,2,1,1.5,0.0398844621119559,4,5,5,5,2,3,2,4,1,0,1,0,NA,51.6233749389648,1,0.971698945469274,-0.5,0.31219490680159623,32,1067.25,1158.25,177.11666666666667,32,1024.6875,1070.6875,46,2,3,3,2,1,0.7333333333333333,1,3,2,0,3,0.6
p0266,wjms,MJ,wjms,wi_p4_2018,sibling_000,0,525,1,5,14,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,13,5,4,3,2,1,1,2,1,3,2,0.48033075070020875,0.29472163711855565,5,1,5,1,1,2,2,1.2857142857142858,2,1,1.5,-0.723702854944358,5,5,5,5,4,5,1,4.833333333333333,1,0,1,0,1,28.3558883666992,1,-0.9603002731867414,-0.5,-0.013847645832703925,29,1417.3125,1979.5,296.5454545454545,30,1268.3125,1318.1875,164.10439560439568,2,3,3,1,2,0.7333333333333333,2,3,1,2,2,0.6666666666666666
p0267,wjms,MK,wjms,pe_p1_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,10,5,1,4,2,3,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,5,2,5,1,1,2,3,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,5,4,4,1,4.666666666666667,0,0,0,0,2.5,49.8662815093994,0,0.8796074604305206,0.5,0.9423353515803398,30,991.6875,1373.5625,390.6761904761904,32,1221.25,1548.375,327.125,1,3,3,2,1,0.6666666666666666,3,3,3,2,2,0.8666666666666667
p0268,wjms,HH,wjms,mo_p1_2018,wjms_sibling_050,1,2,2,NA,15,0,0,NA,NA,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-0.7931382738148606,-0.9590111026240493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,2,37.9011688232422,1,0.03948781081794869,-0.5,-0.22045524864565233,22,817.4375,880.125,178.29870129870142,30,1597.625,1608.1875,73.04102564102573,1,2,1,1,2,0.4666666666666667,0,2,1,1,1,0.3333333333333333
p0269,wjms,MJ,wjms,pe_p7_2018,wjms_sibling_190,1,2,1,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,1,2,1,2,1,2,1,2,6,4,1,3,1,2,1,1.6666666666666667,0,0,0,-0.7931382738148606,-0.7043957352917302,5,1,4,2,1,2,2,1.5714285714285714,1,1,1,-0.7071965221572654,5,5,5,5,2,2,2,4,0,0,0,0,3,38.37598991394045,0,0.6102158508505597,0.5,0.506844541700492,32,1909.5625,1842.25,496.91666666666674,30,1252.8125,1555.625,320.6358974358973,3,3,2,2,3,0.8666666666666667,2,3,3,1,3,0.8
p0270,wjms,MJ,wjms,ca_p1_2018,wjms_sibling_170,1,2,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,3,4,1,1,2,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,1,3,1,1,3,2,1.8571428571428572,3,2,2.5,0.0068717965377706886,4,3,4,5,2,2,5,3.3333333333333335,0,0,0,0,2,33.4560317993164,0,-0.17078055708073675,0.5,-0.1249244527705492,28,1657.0625,1957.3125,409.7662337662339,31,1188.4375,1515.375,310.2285714285713,3,3,3,2,3,0.9333333333333333,3,3,3,3,3,1
p0271,wjms,MJ,wjms,pe_p3_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,2,2,1,2,1,2,2,2,2,1,2,2,13,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,5,1,4,1,1,1,1,1.1428571428571428,1,NA,1,-0.9935417660533832,5,5,5,5,4,4,1,4.666666666666667,0,0,0,0,2.5,46.8966674804688,0,0.7391357737780329,0.5,0.8884431134084863,29,1621,2036.5625,499.47619047619037,31,1286.5625,1915.8125,594.1333333333334,1,3,1,2,2,0.6,2,3,3,2,3,0.8666666666666667
p0272,wjms,MJ,wjms,wi_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,1,0,1,1,3,1,1.5,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,2,2,5,3,4,3,2,3,1,0.5963471718513641,1.0506579060688068,4,2,3,1,1,2,2,1.8571428571428572,1,1,1,-0.5162996928931869,3,3,3,3,2,2,3,2.6666666666666665,0,0,0,0,NA,27.77296924591065,0,-1.2846930855556487,0.5,-0.8844173700273379,31,1486.25,1537.625,237.61428571428587,31,876.4375,1179.625,101.87019230769226,3,3,2,2,3,0.8666666666666667,0,3,3,3,1,0.6666666666666666
p0273,wjms,BM,wjms,wi_p6_2018,sibling_000,0,525,2,2,15,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,1,2,1,1,2,1,2,1,1,1,8,3,2,4,2,1,1,2.1666666666666665,0,0,0,-0.7931382738148606,-0.36152663186249884,4,4,2,4,4,3,4,3.5714285714285716,4,1,2.5,1.152252772122242,4,4,4,4,1,2,4,3.1666666666666665,1,0,0,0,1,28.038161277771003,1,-0.9753297213379549,-0.5,-0.8499591989826305,28,1964.1875,2334,732.310606060606,31,2071.0625,1586.75,-169.3571428571429,3,3,3,2,1,0.8,1,3,3,3,2,0.8
p0274,wjms,MJ,wjms,mo_p5_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,4,4,1,2,1,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,2,4,1,1,2,1,1.5714285714285714,4,2,3,-0.009634536249322062,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,3,48.758029937744155,0,1.1013176098096267,0.5,0.8613257901806481,26,1083.4375,1524.75,263.0999999999999,30,772.75,1115.5625,365.13846153846146,2,3,3,3,1,0.8,1,3,1,3,3,0.7333333333333333
p0275,wjms,BM,wjms,pe_p3_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,3,2,3,3,5,3.1666666666666665,2,5,5,1.7692471731357635,1.8746342731222865,3,3,2,4,1,3,5,3.2857142857142856,8,4,6,2.182089418197064,5,5,5,5,1,1,1,3.6666666666666665,0,0,0,0,2,42.93489837646485,0,0.27759837791689723,0.5,0.21316610048004317,29,1357.125,1711.25,172.0999999999999,30,1184.625,1282.25,48.07142857142844,3,3,1,3,2,0.8,0,3,3,3,2,0.7333333333333333
p0276,wjms,BM,wjms,pe_p3_2018,wjms_sibling_410,1,2,1,6,13,0,0,1,0,0,0,0,2,1,2,1,1.5,1,1,1,1,2,1,2,1,1,1,2,2,1,2,3,4,2,2,4,2,5,2.8333333333333335,2,6,0,0.9512699104650312,1.1511213251803927,5,2,4,1,1,1,1,1.2857142857142858,4,1,2.5,-0.37492186199038635,5,5,5,5,2,2,1,4,0,0,0,0,3,60.24576568603515,0,1.6447221063736568,0.5,0.9037348962019467,31,1014.75,1061.875,44.93333333333328,31,932.4375,987.3125,74.0625,3,3,3,3,3,1,3,3,3,3,3,1
p0277,wjms,BM,wjms,pe_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,2,2,2,1,2,6,3,1,5,4,2,5,3.3333333333333335,1,3,2,0.48033075070020875,1.2090392462631732,2,4,2,1,2,4,5,3.4285714285714284,3,3,3,1.2311948539671882,4,3,3,4,1,2,5,2.8333333333333335,0,0,0,0,1.5,35.774900436401396,0,-0.3352248734544531,0.5,-0.437117480130463,31,1204.8125,1624.75,341.26666666666665,30,1273.5625,1120.6875,-106.14285714285711,2,3,2,3,2,0.8,3,2,1,3,2,0.7333333333333333
p0278,wjms,MJ,wjms,wi_p6_2018,sibling_000,0,525,1,6,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,5,3,2,3,1,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,4,2,4,2,1,1,2,1.7142857142857142,3,NA,3,0.08581387838271715,5,5,5,4,2,2,2,3.8333333333333335,0,0,0,0,NA,29.6236047744751,0,-1.1096118180617163,0.5,-0.2360052651494673,30,1112.9375,1746.75,686.3846153846155,32,1181.75,1446.5625,264.8125,3,3,3,2,2,0.8666666666666667,3,3,3,3,2,0.9333333333333333
p0279,wjms,AG,wjms,wi_p7_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,1,2,1,2,1,2,1,2,7,5,1,3,2,1,2,1.6666666666666667,1,4,0,0.26425088659216156,-0.06460121999007801,4,2,4,2,1,2,2,1.8571428571428572,4,2,3,0.18126229301475652,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,1.5,51.4520206451416,0,0.40635012454910097,0.5,0.5947001510224166,30,862.625,1092.625,237.21428571428578,26,787.1875,771.375,21.572727272727207,3,3,3,3,3,1,1,3,3,3,3,0.8666666666666667
p0280,wjms,AG,wjms,ca_p3_2018,wjms_sibling_080,1,2,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,5,1,2,2,2,4,2,2,8,3,1.923537445561869,1.167962788430989,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,-0.9935417660533832,5,5,5,5,4,3,2,4.5,0,0,0,0,1,53.51986312866215,0,0.23003151513879672,0.5,0.610089718195497,32,899.25,1270.125,370.875,31,858.6875,924.9375,57.73333333333335,2,3,3,2,3,0.8666666666666667,1,2,2,2,1,0.5333333333333333
p0281,wjms,AG,wjms,NA,wjms_sibling_030,1,2,2,1,15,0,0,0,0,0,0,0,3,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,4,3,3,1,1,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,3,4,3,2,1,4,2,2.7142857142857144,2,2,2,0.4051717878530205,4,4,4,5,3,3,2,3.8333333333333335,0,0,0,1,2.5,51.89169502258305,1,0.9754156191992563,-0.5,0.23058626838166196,29,943.5,1237.3125,198.0952380952382,30,946.9375,932.0625,57,3,3,3,3,3,1,3,3,3,3,2,0.9333333333333333
p0282,wjms,AG,wjms,pe_p1_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,1,2,1,1,1,2,1,2,2,2,1,2,8,3,1,2,1,4,3,2.3333333333333335,2,4,4,1.3834296386811256,1.0697391313961198,2,3,2,2,1,5,5,3.4285714285714284,1,1,1,0.5336328680592448,3,4,5,5,1,1,4,3.1666666666666665,0,0,1,0,3,36.3636360168457,1,0.515025451252265,-0.5,-0.2781815131306354,25,1086.25,1356.8125,234.77380952380952,24,555.375,641.25,-10.25,2,3,1,2,1,0.6,3,3,1,2,0,0.6
p0283,wjms,AG,wjms,pe_p4_2018,sibling_000,0,525,1,1,14,0,0,0,1,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,1,2,1,2,1,1,2,2,8,4,1,1,1,1,1,1.1666666666666667,1,3,0,0.07906581832508529,-0.5195202624856705,5,1,2,1,1,1,1,1.4285714285714286,1,1,1,-0.8026449367893047,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,1,44.613029479980455,0,-0.1912885396475852,0.5,0.36541490501212526,30,991.3125,1366.8125,400.8571428571428,30,1192.125,1213.75,16.56410256410254,3,3,3,3,1,0.8666666666666667,2,3,3,3,2,0.8666666666666667
p0285,wjms,AG,wjms,pe_p3_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,1,2,1,1,2,6,5,1,2,2,1,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,2,4,2,1,2,1,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,5,4,2,4,4.333333333333333,0,0,0,0,2,42.69863891601565,0,0.2664225939350116,0.5,0.5410166793822597,30,1123.8125,1350,239.75714285714298,31,1156.25,1101.75,-175.45238095238108,1,3,3,3,3,0.8666666666666667,2,3,3,3,3,0.9333333333333333
p0286,wjms,AG,wjms,pe_p7_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,2,1,2,1,1.5,1,2,1,1,1,1,2,1,1,1,2,2,1,2,3,4,3,1,1,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,-0.6447607730994116,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,3,62.2955436706543,0,1.7416827780156472,0.5,1.1070031432781005,28,1465.1875,1396.6875,-71.75757575757575,31,1213.5,1337.8125,-17.961538461538566,3,3,2,3,2,0.8666666666666667,3,3,3,1,1,0.7333333333333333
